def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(10, 7, 6, 6);(102, 42);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(1, 8, 5, 9);(49, 72);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(3, 7, 4, 9);(55, 63);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(5, 2, 4, 4);(28, 8);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(8, 7, 10, 2);(86, 14);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 6, 3, 9);(99, 54);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(3, 3, 10, 3);(39, 9);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(5, 9, 8, 10);(122, 90);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(6, 9, 8, 2);(84, 18);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(5, 9, 3, 4);(47, 36);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(8, 7, 7, 10);(129, 70);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 6, 8, 1);(57, 6);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(7, 2, 6, 7);(61, 14);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 7, 3, 5);(66, 35);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(10, 5, 8, 1);(50, 5);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(8, 8, 7, 3);(80, 24);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 1, 7, 10);(97, 10);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(1, 6, 9, 2);(56, 12);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(6, 2, 4, 7);(50, 14);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(1, 5, 8, 6);(46, 30);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(1, 5, 9, 7);(52, 35);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(8, 4, 10, 10);(120, 40);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(2, 5, 9, 7);(59, 35);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(3, 1, 1, 6);(19, 6);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(5, 2, 5, 5);(35, 10);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(6, 5, 1, 2);(17, 10);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 9, 6, 1);(63, 9);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(3, 9, 3, 1);(30, 9);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(2, 3, 9, 2);(31, 6);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(3, 10, 3, 7);(51, 70);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(4, 8, 9, 4);(88, 32);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(4, 10, 1, 7);(38, 70);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(2, 7, 4, 1);(30, 7);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(1, 3, 3, 5);(14, 15);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(6, 7, 10, 8);(118, 56);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(4, 10, 10, 1);(104, 10);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 6, 2, 4);(48, 24);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(5, 2, 9, 4);(38, 8);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(6, 7, 4, 4);(52, 28);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(1, 3, 2, 8);(14, 24);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 9, 1, 3);(36, 27);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(4, 4, 10, 6);(64, 24);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 9, 8, 9);(153, 81);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(4, 10, 9, 6);(114, 60);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(8, 5, 7, 6);(83, 30);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(4, 2, 9, 1);(22, 2);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(2, 2, 5, 10);(30, 20);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(7, 7, 5, 3);(56, 21);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(3, 10, 2, 6);(38, 60);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(10, 7, 1, 5);(57, 35);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(9, 1, 10, 2);(28, 2);Add two fractions;num;4
def add_fractions(num1, denom1, num2, denom2): print( (num1 * denom2 + num2 * denom1, denom1 * denom2));add_fractions(5, 8, 8, 4);(84, 32);Add two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 5, 6, 5);(6, 25);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 5, 6, 4);(6, 20);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(10, 7, 1, 3);(10, 21);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(7, 3, 6, 10);(42, 30);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 3, 5, 8);(10, 24);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(10, 5, 10, 4);(100, 20);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 3, 10, 2);(10, 6);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(4, 10, 3, 6);(12, 60);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(6, 2, 2, 6);(12, 12);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(5, 5, 2, 2);(10, 10);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 7, 1, 4);(1, 28);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(3, 5, 7, 6);(21, 30);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(8, 5, 2, 8);(16, 40);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(3, 9, 6, 3);(18, 27);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 6, 6, 5);(6, 30);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(10, 6, 5, 9);(50, 54);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 3, 10, 10);(20, 30);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(6, 7, 8, 9);(48, 63);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(6, 8, 9, 4);(54, 32);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(7, 10, 7, 8);(49, 80);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(9, 4, 6, 8);(54, 32);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 2, 9, 9);(18, 18);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(3, 9, 9, 7);(27, 63);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(6, 4, 8, 1);(48, 4);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(4, 4, 3, 3);(12, 12);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(5, 9, 1, 4);(5, 36);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(9, 2, 1, 5);(9, 10);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(6, 7, 5, 2);(30, 14);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(6, 6, 5, 8);(30, 48);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(5, 7, 5, 7);(25, 49);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 4, 6, 8);(12, 32);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(10, 3, 8, 1);(80, 3);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 9, 4, 3);(4, 27);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 2, 2, 6);(4, 12);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(1, 8, 8, 10);(8, 80);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 4, 5, 2);(10, 8);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 8, 3, 3);(6, 24);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(2, 6, 3, 10);(6, 60);Multiply two fractions;num;4
def multiply_fractions(num1, denom1, num2, denom2): print( (num1 * num2, denom1 * denom2));multiply_fractions(5, 4, 6, 6);(30, 24);Multiply two fractions;num;4
